Timestamp Seconds,timestamp,gse1_v,gse1_i,gse1_w,ter_v,ter_i,te1_v,te1_i,batt_v,batt_i,batt_adc,temp (f),temp,pressure (atm),pressure,humidity,accel_x,accel_y,accel_z,x g's,y g's,z g's,te1,ter,te2,te3,batt,inhib1,inhib2,inhib3,pharos_pos,atlas_pos,servo_angle,pharos_moving,atlas_moving
284.11,284110,29.218,0.853,24.922954,29.559,0.023,0.007,-0.013,0,-0.004,0.536,89.906,32.17,0.832035332,84305.98,45.93,0.57,-0.113,-0.113,-0.05816326531,0.01153061224,0.01153061224,0,1,0,1,0,0,0,0,0,-6,135,0,0
284.613,284613,29.208,0.849,24.797592,29.583,0.023,0.007,-0.01,0,-0.005,0.536,89.942,32.19,0.83147851,84249.56,45.9,0.613,-0.113,-0.152,-0.06255102041,0.01153061224,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
285.113,285113,29.114,0.865,25.18361,29.519,0.024,0.009,-0.011,0,-0.001,0.536,89.96,32.2,0.831016235,84202.72,45.89,0.57,-0.078,-0.152,-0.05816326531,0.007959183673,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
285.613,285613,29.114,0.865,25.18361,29.519,0.024,0.009,-0.011,0,-0.001,0.536,89.96,32.2,0.831016235,84202.72,45.89,0.57,-0.078,-0.152,-0.05816326531,0.007959183673,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
286.113,286113,29.202,0.864,25.230528,29.58,0.025,0.007,-0.013,0,-0.003,0.538,90.014,32.23,0.830383025,84138.56,45.85,0.609,-0.078,-0.191,-0.06214285714,0.007959183673,0.01948979592,0,1,0,1,0,0,0,0,0,-6,135,0,0
286.613,286613,29.097,0.874,25.430778,29.529,0.024,0.007,-0.01,0,-0.004,0.536,90.032,32.24,0.829798964,84079.38,45.83,0.609,-0.078,-0.191,-0.06214285714,0.007959183673,0.01948979592,0,1,0,1,0,0,0,0,0,-6,135,0,0
287.113,287113,29.17,0.882,25.72794,29.558,0.024,0.007,-0.015,0,-0.001,0.538,90.068,32.26,0.829230002,84021.73,45.79,0.652,-0.113,-0.152,-0.06653061224,0.01153061224,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
287.613,287613,29.194,0.864,25.223616,29.521,0.025,0.007,-0.016,0,-0.001,0.536,90.104,32.28,0.828674562,83965.45,45.76,0.613,-0.078,-0.152,-0.06255102041,0.007959183673,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
288.117,288117,29.206,0.85,24.8251,29.577,0.025,0.009,-0.01,0,-0.003,0.54,90.158,32.31,0.82810037,83907.27,45.76,0.613,-0.078,-0.113,-0.06255102041,0.007959183673,0.01153061224,0,1,0,1,0,0,0,0,0,-6,135,0,0
288.617,288617,29.199,0.859,25.081941,29.528,0.024,0.007,-0.014,0,-0.001,0.538,90.194,32.33,0.827553417,83851.85,45.72,0.574,-0.078,-0.23,-0.05857142857,0.007959183673,0.02346938776,0,1,0,1,0,0,0,0,0,-6,135,0,0
289.123,289123,29.196,0.859,25.079364,29.539,0.025,0.007,-0.013,0,-0.001,0.538,90.212,32.34,0.827050382,83800.88,45.71,0.613,-0.078,-0.152,-0.06255102041,0.007959183673,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
289.623,289623,29.196,0.859,25.079364,29.539,0.025,0.007,-0.013,0,-0.001,0.538,90.212,32.34,0.827050382,83800.88,45.71,0.613,-0.078,-0.152,-0.06255102041,0.007959183673,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
290.123,290123,29.161,0.962,28.052882,29.58,0.025,0.009,-0.011,0,-0.003,0.538,90.248,32.36,0.826508463,83745.97,45.68,0.57,-0.039,-0.152,-0.05816326531,0.003979591837,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
290.623,290623,29.095,0.974,28.33853,29.56,0.027,0.007,-0.011,0,-0.003,0.538,90.284,32.38,0.826035924,83698.09,45.67,0.574,-0.078,-0.191,-0.05857142857,0.007959183673,0.01948979592,0,1,0,1,0,0,0,0,0,-6,135,0,0
291.123,291123,29.176,0.974,28.417424,29.57,0.025,0.007,-0.011,0,-0.004,0.538,90.302,32.39,0.82544456,83638.17,45.64,0.57,-0.039,-0.152,-0.05816326531,0.003979591837,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
291.623,291623,29.199,0.865,25.257135,29.577,0.024,0.007,-0.013,0,-0.004,0.538,90.356,32.42,0.824890797,83582.06,45.6,0.652,-0.039,-0.152,-0.06653061224,0.003979591837,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
292.123,292123,29.076,0.983,28.581708,29.545,0.027,0.007,-0.009,0,-0.003,0.538,90.392,32.44,0.824324994,83524.73,45.58,0.652,-0.039,-0.152,-0.06653061224,0.003979591837,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
292.626,292626,29.196,0.859,25.079364,29.554,0.025,0.007,-0.01,0,-0.003,0.536,90.428,32.46,0.823709943,83462.41,45.55,0.613,-0.113,-0.152,-0.06255102041,0.01153061224,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
293.126,293126,29.196,0.859,25.079364,29.554,0.025,0.007,-0.01,0,-0.003,0.536,90.428,32.46,0.823709943,83462.41,45.55,0.613,-0.113,-0.152,-0.06255102041,0.01153061224,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
293.626,293626,29.116,1.004,29.232464,29.524,0.024,0.007,-0.013,0,-0.003,0.538,90.446,32.47,0.823074759,83398.05,45.53,0.613,-0.039,-0.152,-0.06255102041,0.003979591837,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
294.126,294126,29.196,0.862,25.166952,29.573,0.024,0.007,-0.014,0,-0.003,0.536,90.5,32.5,0.822591562,83349.09,45.5,0.613,-0.078,-0.113,-0.06255102041,0.007959183673,0.01153061224,0,1,0,1,0,0,0,0,0,-6,135,0,0
294.626,294626,29.126,0.925,26.94155,29.57,0.024,0.009,-0.013,0,-0.001,0.538,90.518,32.51,0.822032568,83292.45,45.48,0.609,-0.113,-0.191,-0.06214285714,0.01153061224,0.01948979592,0,1,0,1,0,0,0,0,0,-6,135,0,0
295.126,295126,29.165,0.877,25.577705,29.52,0.024,0.007,-0.011,0,-0.003,0.54,90.554,32.53,0.821493708,83237.85,45.47,0.57,-0.078,-0.152,-0.05816326531,0.007959183673,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
295.626,295626,29.097,0.987,28.718739,29.521,0.025,0.007,-0.009,0,-0.004,0.54,90.59,32.55,0.820895534,83177.24,45.44,0.57,-0.078,-0.113,-0.05816326531,0.007959183673,0.01153061224,0,1,0,1,0,0,0,0,0,-6,135,0,0
296.126,296126,29.19,0.87,25.3953,29.566,0.025,0.007,-0.009,0,-0.001,0.538,90.608,32.56,0.820445004,83131.59,45.41,0.613,-0.078,-0.152,-0.06255102041,0.007959183673,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
296.626,296626,29.191,0.864,25.221024,29.565,0.025,0.007,-0.013,0,-0.004,0.536,90.644,32.58,0.819867061,83073.03,45.4,0.57,-0.039,-0.152,-0.05816326531,0.003979591837,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
297.126,297126,29.191,0.864,25.221024,29.565,0.025,0.007,-0.013,0,-0.004,0.536,90.644,32.58,0.819867061,83073.03,45.4,0.57,-0.039,-0.152,-0.05816326531,0.003979591837,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
297.626,297626,29.19,0.862,25.16178,29.567,0.025,0.006,-0.011,0,-0.001,0.538,90.68,32.6,0.819319911,83017.59,45.38,0.57,-0.113,-0.152,-0.05816326531,0.01153061224,0.01551020408,0,1,0,1,0,0,0,0,0,-6,135,0,0
298.126,298126,29.186,0.859,25.070774,29.569,0.024,0.006,-0.011,0,-0.003,0.538,90.716,32.62,0.818679299,82952.68,45.32,0.574,-0.078,-0.191,-0.05857142857,0.007959183673,0.01948979592,0,1,0,1,0,0,0,0,0,-6,135,0,0
298.626,298626,29.003,0.868,25.174604,29.389,0.025,29.266,0.139,0,-0.003,0.54,90.752,32.64,0.81813205,82897.23,45.31,0.57,-0.078,-0.152,-0.05816326531,0.007959183673,0.01551020408,1,1,0,1,0,0,0,0,0,-6,135,0,0
299.126,299126,29.077,0.87,25.29699,29.462,0.024,29.359,0.058,0,-0.003,0.538,90.788,32.66,0.817626746,82846.03,45.3,0.613,-0.078,-0.152,-0.06255102041,0.007959183673,0.01551020408,1,1,0,1,0,0,0,0,0,-6,135,0,0
299.63,299630,29.135,0.869,25.318315,29.514,0.024,29.525,0.015,0,-0.003,0.538,90.806,32.67,0.816943795,82776.83,45.26,0.574,-0.078,-0.191,-0.05857142857,0.007959183673,0.01948979592,1,1,0,1,0,0,0,0,0,-6,135,0,0
300.13,300130,29.125,0.878,25.57175,29.511,0.025,29.522,0.012,0,-0.003,0.538,90.842,32.69,0.816492869,82731.14,45.25,0.574,0,-0.191,-0.05857142857,0,0.01948979592,1,1,0,1,0,0,0,0,0,-6,135,0,0
300.63,300630,29.125,0.878,25.57175,29.511,0.025,29.522,0.012,0,-0.003,0.538,90.842,32.69,0.816492869,82731.14,45.25,0.574,0,-0.191,-0.05857142857,0,0.01948979592,1,1,0,1,0,0,0,0,0,-6,135,0,0
301.13,301130,29.136,0.869,25.319184,29.515,0.024,29.532,0.01,0,-0.004,0.54,90.878,32.71,0.815903084,82671.38,45.22,0.609,-0.078,-0.191,-0.06214285714,0.007959183673,0.01948979592,1,1,0,1,0,0,0,0,0,-6,135,0,0
301.63,301630,28.344,0.887,25.141128,28.886,0.025,28.12,0.835,0,-0.003,0.538,90.914,32.73,0.815380706,82618.45,45.19,0.613,-0.039,-0.152,-0.06255102041,0.003979591837,0.01551020408,1,1,0,1,0,0,0,0,-0.035,-6,180,1,0
302.13,302130,28.37,0.912,25.87344,28.86,0.023,28.249,0.733,0,-0.003,0.54,90.95,32.75,0.814868591,82566.56,45.18,0.613,-0.113,-0.113,-0.06255102041,0.01153061224,0.01153061224,1,1,0,1,0,0,0,0,-0.075,-6,180,1,0
302.63,302630,28.469,0.874,24.881906,29.003,0.027,28.344,0.685,0,-0.001,0.538,90.986,32.77,0.814312559,82510.22,45.16,0.465,-0.078,-0.305,-0.04744897959,0.007959183673,0.03112244898,1,1,0,1,0,0,0,0,-0.117,-6,180,1,0
303.13,303130,28.371,0.908,25.760868,28.866,0.023,28.278,0.717,0,-0.003,0.54,91.022,32.79,0.813715963,82449.77,45.13,0.535,-0.078,0.078,-0.05459183673,0.007959183673,-0.007959183673,1,1,0,1,0,0,0,0,-0.156,-6,180,1,0
303.63,303630,28.323,1.049,29.710827,28.875,0.027,28.286,0.665,0,-0.003,0.536,91.058,32.81,0.813222107,82399.73,45.11,0.531,-0.191,-0.152,-0.05418367347,0.01948979592,0.01551020408,1,1,0,1,0,0,0,0,-0.199,-6,180,1,0
304.13,304130,28.323,1.049,29.710827,28.875,0.027,28.286,0.665,0,-0.003,0.536,91.058,32.81,0.813222107,82399.73,45.11,0.531,-0.191,-0.152,-0.05418367347,0.01948979592,0.01551020408,1,1,0,1,0,0,0,0,-0.24,-6,180,1,0
304.63,304630,28.354,0.9,25.5186,28.865,0.023,28.239,0.732,0,-0.003,0.538,91.094,32.83,0.812686306,82345.44,45.08,0.574,-0.039,-0.191,-0.05857142857,0.003979591837,0.01948979592,1,1,0,1,0,0,0,0,-0.28,-6,180,1,0
305.13,305130,28.413,0.885,25.145505,28.904,0.025,28.309,0.692,0,-0.004,0.538,91.112,32.84,0.81212682,82288.75,45.05,0.27,-0.078,-0.57,-0.02755102041,0.007959183673,0.05816326531,1,1,0,1,0,0,0,0,-0.321,-6,180,1,0
305.63,305630,28.399,0.892,25.331908,28.92,0.027,28.29,0.698,0,-0.004,0.538,91.148,32.86,0.811573945,82232.73,45.02,0.613,-0.039,0.039,-0.06255102041,0.003979591837,-0.003979591837,1,1,0,1,0,0,0,0,-0.361,-6,180,1,0
306.13,306130,28.484,0.884,25.179856,28.906,0.025,28.305,0.672,0,-0.004,0.54,91.184,32.88,0.811027979,82177.41,44.98,0.492,0.039,-0.191,-0.05020408163,-0.003979591837,0.01948979592,1,1,0,1,0,0,0,0,-0.403,-6,180,1,0
306.635,306635,28.365,0.887,25.159755,28.91,0.025,28.245,0.729,0,-0.004,0.538,91.22,32.9,0.810425956,82116.41,44.98,0.57,-0.152,-0.113,-0.05816326531,0.01551020408,0.01153061224,1,1,0,1,0,0,0,0,-0.445,-6,180,1,0
307.135,307135,28.347,1.009,28.602123,28.861,0.024,28.285,0.679,0,-0.004,0.536,91.238,32.91,0.809993585,82072.6,44.96,0.426,0,-0.078,-0.04346938776,0,0.007959183673,1,1,0,1,0,0,0,0,-0.485,-6,180,1,0
307.635,307635,28.347,1.009,28.602123,28.861,0.024,28.285,0.679,0,-0.004,0.536,91.238,32.91,0.809993585,82072.6,44.96,0.426,0,-0.078,-0.04346938776,0,0.007959183673,1,1,0,1,0,0,0,0,-0.527,-6,180,1,0
308.135,308135,28.358,0.895,25.38041,28.834,0.023,28.195,0.712,0,-0.003,0.538,91.274,32.93,0.809476042,82020.16,44.98,0.613,-0.113,-0.113,-0.06255102041,0.01153061224,0.01153061224,1,1,0,1,0,0,0,0,-0.566,-6,180,1,0
308.635,308635,28.34,1.005,28.4817,28.858,0.027,28.243,0.717,0,-0.001,0.54,91.292,32.94,0.808908265,81962.63,44.91,0.77,-0.113,-0.152,-0.07857142857,0.01153061224,0.01551020408,1,1,0,1,0,0,0,0,-0.608,-6,180,1,0
309.135,309135,28.36,0.893,25.32548,28.824,0.025,28.219,0.698,0,-0.004,0.538,91.328,32.96,0.808356773,81906.75,44.89,0.613,-0.113,-0.152,-0.06255102041,0.01153061224,0.01551020408,1,1,0,1,0,0,0,0,-0.648,-6,180,1,0
309.635,309635,28.429,0.978,27.803562,28.915,0.024,28.335,0.65,0,-0.003,0.538,91.364,32.98,0.807827683,81853.14,44.88,0.652,-0.113,-0.113,-0.06653061224,0.01153061224,0.01153061224,1,1,0,1,0,0,0,0,-0.689,-6,180,1,0
310.135,310135,28.392,0.904,25.666368,28.794,0.025,28.254,0.668,0,-0.004,0.54,91.4,33,0.807283,81797.95,44.85,0.531,-0.113,-0.23,-0.05418367347,0.01153061224,0.02346938776,1,1,0,1,0,0,0,0,-0.729,-6,180,1,0
310.635,310635,28.325,1.005,28.466625,28.875,0.025,28.312,0.67,0,-0.001,0.54,91.436,33.02,0.806792499,81748.25,44.83,0.766,-0.152,-0.191,-0.07816326531,0.01551020408,0.01948979592,1,1,0,1,0,0,0,0,-0.771,-6,180,1,0
311.135,311135,28.325,1.005,28.466625,28.875,0.025,28.312,0.67,0,-0.001,0.54,91.436,33.02,0.806792499,81748.25,44.83,0.766,-0.152,-0.191,-0.07816326531,0.01551020408,0.01948979592,1,1,0,1,0,0,0,0,-0.813,-6,180,1,0
311.635,311635,28.407,0.908,25.793556,28.869,0.024,28.304,0.618,0,-0.001,0.54,91.472,33.04,0.80622265,81690.51,44.79,0.727,-0.078,0.113,-0.07418367347,0.007959183673,-0.01153061224,1,1,0,1,0,0,0,0,-0.852,-6,180,1,0
312.135,312135,28.31,1.03,29.1593,28.85,0.027,28.292,0.67,0,-0.003,0.538,91.508,33.06,0.805694843,81637.03,44.79,0.766,-0.152,-0.191,-0.07816326531,0.01551020408,0.01948979592,1,1,0,1,0,0,0,0,-0.894,-6,180,1,0
312.635,312635,28.384,0.895,25.40368,28.845,0.024,28.295,0.667,0,-0.004,0.542,91.544,33.08,0.805165458,81583.39,44.75,0.609,-0.078,-0.23,-0.06214285714,0.007959183673,0.02346938776,1,1,0,1,0,0,0,0,-0.934,-6,180,1,0
313.135,313135,28.308,1.024,28.987392,28.856,0.024,28.279,0.673,0,-0.001,0.538,91.58,33.1,0.804559388,81521.98,44.73,0.766,-0.152,-0.305,-0.07816326531,0.01551020408,0.03112244898,1,1,0,1,0,0,0,0,-0.975,-6,180,1,0
313.637,313637,28.39,0.887,25.18193,28.876,0.025,28.305,0.679,0,-0.003,0.54,91.616,33.12,0.804003059,81465.61,44.7,0.648,-0.113,0.23,-0.06612244898,0.01153061224,-0.02346938776,1,1,0,1,0,0,0,0,-1.018,-6,180,1,0
314.137,314137,28.39,0.887,25.18193,28.876,0.025,28.305,0.679,0,-0.003,0.54,91.616,33.12,0.804003059,81465.61,44.7,0.648,-0.113,0.23,-0.06612244898,0.01153061224,-0.02346938776,1,1,0,1,0,0,0,0,-1.057,-6,180,1,0
314.637,314637,28.514,0.929,26.489506,28.919,0.024,28.538,0.499,0,-0.003,0.54,91.652,33.14,0.803414261,81405.95,44.69,0.613,-0.078,-0.152,-0.06255102041,0.007959183673,0.01551020408,1,1,0,1,0,0,0,0,-1.099,-6,180,1,0
315.137,315137,28.725,0.895,25.708875,29.142,0.024,28.892,0.294,0,-0.003,0.538,91.67,33.15,0.80289356,81353.19,44.67,0.535,-0.078,-0.152,-0.05459183673,0.007959183673,0.01551020408,1,1,0,1,0,0,0,0,-1.139,-6,180,1,0
315.637,315637,28.791,0.877,25.249707,29.173,0.027,29.038,0.202,0,-0.003,0.538,91.706,33.17,0.802423489,81305.56,44.63,0.652,-0.078,0.113,-0.06653061224,0.007959183673,-0.01153061224,1,1,0,1,0,0,0,0,-1.18,-6,180,1,0
316.137,316137,28.826,0.887,25.568662,29.214,0.024,29.04,0.207,0,-0.004,0.54,91.724,33.18,0.801928053,81255.36,44.61,0.883,0,0.113,-0.09010204082,0,-0.01153061224,1,1,0,1,0,0,0,0,-1.22,-6,180,1,0
316.637,316637,28.811,0.879,25.324869,29.157,0.025,28.986,0.21,0,-0.004,0.54,91.76,33.2,0.801400247,81201.88,44.6,0.996,-0.152,-0.078,-0.1016326531,0.01551020408,0.007959183673,1,1,0,1,0,0,0,0,-1.262,-6,180,1,0
317.137,317137,28.806,0.892,25.694952,29.206,0.025,29.029,0.208,0,-0.004,0.54,91.796,33.22,0.800970244,81158.31,44.58,0.652,0,-0.113,-0.06653061224,0,0.01153061224,1,1,0,1,0,0,0,0,-1.301,-6,180,1,0
317.637,317637,28.729,0.877,25.195333,29.169,0.025,29.016,0.198,0,-0.003,0.54,91.832,33.24,0.800405132,81101.05,44.55,0.996,-0.191,-0.191,-0.1016326531,0.01948979592,0.01948979592,1,1,0,1,0,0,0,0,-1.344,-6,180,1,0
318.137,318137,28.729,0.877,25.195333,29.169,0.025,29.016,0.198,0,-0.003,0.54,91.832,33.24,0.800405132,81101.05,44.55,0.996,-0.191,-0.191,-0.1016326531,0.01948979592,0.01948979592,1,1,0,1,0,0,0,0,-1.385,-6,180,1,0
318.637,318637,28.87,0.904,26.09848,29.263,0.025,29.055,0.19,0,-0.003,0.54,91.868,33.26,0.799843079,81044.1,44.49,0.727,-0.078,0.113,-0.07418367347,0.007959183673,-0.01153061224,1,1,0,0,0,0,0,0,-1.424,-6,180,1,0
319.137,319137,28.778,0.887,25.526086,29.221,0.024,29.055,0.194,0,-0.003,0.54,91.904,33.28,0.799267802,80985.81,44.49,0.574,0,-0.23,-0.05857142857,0,0.02346938776,1,1,0,0,0,0,0,0,-1.466,-6,180,1,0
319.637,319637,28.87,0.879,25.37673,29.26,0.024,29.101,0.203,0,-0.003,0.538,91.94,33.3,0.798722527,80930.56,44.47,0.492,-0.23,0.461,-0.05020408163,0.02346938776,-0.04704081633,1,1,0,0,0,0,0,0,-1.506,-6,180,1,0
320.137,320137,28.774,0.872,25.090928,29.216,0.024,29.032,0.202,0,-0.003,0.538,91.958,33.31,0.798301702,80887.92,44.47,0.766,-0.078,-0.422,-0.07816326531,0.007959183673,0.04306122449,1,1,0,0,0,0,0,0,-1.547,-6,180,1,0
320.637,320637,28.88,0.877,25.32776,29.274,0.025,29.114,0.195,0,-0.003,0.538,91.994,33.33,0.797758599,80832.89,44.43,0.727,0.078,0.039,-0.07418367347,-0.007959183673,-0.003979591837,1,1,0,0,0,0,0,0,-1.586,-6,180,1,0
321.137,321137,28.874,0.877,25.322498,29.263,0.025,29.051,0.19,0,-0.005,0.538,92.03,33.35,0.797196447,80775.93,44.41,0.426,-0.191,-0.305,-0.04346938776,0.01948979592,0.03112244898,1,1,0,0,0,0,0,0,-1.629,-6,180,1,0
321.637,321637,28.874,0.877,25.322498,29.263,0.025,29.051,0.19,0,-0.005,0.538,92.03,33.35,0.797196447,80775.93,44.41,0.426,-0.191,-0.305,-0.04346938776,0.01948979592,0.03112244898,1,1,0,0,0,0,0,0,-1.67,-6,180,1,0
322.137,322137,28.881,0.877,25.328637,29.272,0.024,29.11,0.194,0,-0.004,0.542,92.066,33.37,0.796668246,80722.41,44.38,0.613,-0.039,-0.152,-0.06255102041,0.003979591837,0.01551020408,1,1,0,0,0,0,0,0,-1.71,-6,180,1,0
322.637,322637,28.865,0.887,25.603255,29.26,0.024,29.094,0.195,0,-0.004,0.54,92.084,33.38,0.796145275,80669.42,44.34,0.57,-0.152,-0.039,-0.05816326531,0.01551020408,0.003979591837,1,1,0,0,0,0,0,0,-1.751,-6,180,1,0
323.137,323137,28.862,0.88,25.39856,29.255,0.023,29.086,0.2,0,-0.001,0.54,92.12,33.4,0.795616975,80615.89,44.32,0.461,0.078,-0.27,-0.04704081633,-0.007959183673,0.02755102041,1,1,0,0,0,0,0,0,-1.791,-6,180,1,0
323.637,323637,28.856,0.878,25.335568,29.255,0.025,29.087,0.203,0,-0.004,0.54,92.174,33.43,0.794992055,80552.57,44.32,0.687,-0.113,-0.039,-0.07010204082,0.01153061224,0.003979591837,1,1,0,0,0,0,0,0,-1.833,-6,180,1,0
324.144,324144,28.879,1.029,29.716491,29.265,0.025,29.104,0.192,0,-0.003,0.542,92.21,33.45,0.794468492,80499.52,44.28,0.57,0,-0.113,-0.05816326531,0,0.01153061224,1,1,0,0,0,0,0,0,-1.875,-6,180,1,0
324.644,324644,28.879,1.029,29.716491,29.265,0.025,29.104,0.192,0,-0.003,0.542,92.21,33.45,0.794468492,80499.52,44.28,0.57,0,-0.113,-0.05816326531,0,0.01153061224,1,1,0,0,0,0,0,0,-1.915,-6,180,1,0
325.144,325144,28.843,0.892,25.727956,29.24,0.024,29.07,0.207,0,-0.003,0.54,92.228,33.46,0.793918678,80443.81,44.27,0.918,0,0.27,-0.09367346939,0,-0.02755102041,1,1,0,0,0,0,0,0,-1.957,-6,180,1,0
325.644,325644,28.869,0.879,25.375851,29.259,0.027,29.095,0.205,0,-0.004,0.54,92.264,33.48,0.793422453,80393.53,44.25,0.609,-0.113,-0.191,-0.06214285714,0.01153061224,0.01948979592,1,1,0,0,0,0,0,0,-1.997,-6,180,1,0
326.144,326144,28.831,0.89,25.65959,29.234,0.023,29.049,0.214,0,-0.001,0.54,92.3,33.5,0.792999457,80350.67,44.22,1.031,-0.113,-0.23,-0.1052040816,0.01153061224,0.02346938776,1,1,0,0,0,0,0,0,-2.038,-6,180,1,0
326.644,326644,28.868,0.863,24.913084,29.246,0.025,29.07,0.194,0,-0.003,0.54,92.318,33.51,0.792467999,80296.82,44.19,0.496,-0.113,-0.152,-0.0506122449,0.01153061224,0.01551020408,1,1,0,0,0,0,0,0,-2.078,-6,180,1,0
327.144,327144,28.855,0.882,25.45011,29.245,0.024,29.08,0.2,0,-0.003,0.54,92.354,33.53,0.791946509,80243.98,44.17,0.727,-0.113,0.078,-0.07418367347,0.01153061224,-0.007959183673,1,1,0,0,0,0,0,0,-2.12,-6,180,1,0
327.646,327646,28.858,0.879,25.366182,29.247,0.024,29.079,0.202,0,-0.004,0.542,92.39,33.55,0.791433309,80191.98,44.16,0.883,-0.078,0,-0.09010204082,0.007959183673,0,1,1,0,0,0,0,0,0,-2.162,-6,180,1,0
328.146,328146,28.744,0.904,25.984576,29.145,0.024,28.864,0.325,0,-0.001,0.54,92.426,33.57,0.791008241,80148.91,44.14,0.996,0.078,0.113,-0.1016326531,-0.007959183673,-0.01153061224,1,1,0,0,0,0,0,0,-2.202,-6,180,1,0
328.646,328646,28.744,0.904,25.984576,29.145,0.024,28.864,0.325,0,-0.001,0.54,92.426,33.57,0.791008241,80148.91,44.14,0.996,0.078,0.113,-0.1016326531,-0.007959183673,-0.01153061224,1,1,0,0,0,0,0,0,-2.244,-6,180,1,0
329.146,329146,28.724,0.907,26.052668,29.138,0.023,28.872,0.318,0,-0.003,0.538,92.462,33.59,0.790349568,80082.17,44.12,0.535,-0.078,-0.152,-0.05459183673,0.007959183673,0.01551020408,1,1,0,0,0,0,0,0,-2.284,-6,180,1,0
329.646,329646,28.729,0.884,25.396436,29.122,0.025,28.835,0.338,0,-0.004,0.542,92.498,33.61,0.78983548,80030.08,44.11,0.535,-0.191,-0.305,-0.05459183673,0.01948979592,0.03112244898,1,1,0,0,0,0,0,0,-2.325,-6,180,1,0
330.146,330146,28.719,0.888,25.502472,29.132,0.027,28.859,0.328,0,-0.003,0.542,92.534,33.63,0.789302245,79976.05,44.08,0.648,0.039,0.191,-0.06612244898,-0.003979591837,-0.01948979592,1,1,0,0,0,0,0,0,-2.365,-6,180,1,0
330.646,330646,28.629,0.885,25.336665,29.11,0.024,28.786,0.338,0,-0.004,0.542,92.57,33.65,0.788797533,79924.91,44.05,0.465,-0.191,-0.078,-0.04744897959,0.01948979592,0.007959183673,1,1,0,0,0,0,0,0,-2.406,-6,180,1,0
331.149,331149,28.695,0.879,25.222905,29.122,0.024,28.845,0.335,0,-0.001,0.54,92.588,33.66,0.788303084,79874.81,44.03,0.809,-0.191,0.422,-0.08255102041,0.01948979592,-0.04306122449,1,1,0,0,0,0,0,0,-2.449,-6,180,1,0
331.649,331649,28.601,0.878,25.111678,29.083,0.024,28.837,0.339,0,-0.004,0.54,92.624,33.68,0.787880188,79831.96,44.02,0.496,0,0,-0.0506122449,0,0,1,1,0,0,0,0,0,0,-2.489,-6,180,1,0
332.149,332149,28.601,0.878,25.111678,29.083,0.024,28.837,0.339,0,-0.004,0.54,92.624,33.68,0.787880188,79831.96,44.02,0.496,0,0,-0.0506122449,0,0,1,1,0,0,0,0,0,0,-2.531,-6,180,1,0
332.649,332649,28.73,0.887,25.48351,29.138,0.025,28.869,0.325,0,-0.004,0.54,92.66,33.7,0.787314088,79774.6,44,0.57,-0.039,-0.152,-0.05816326531,0.003979591837,0.01551020408,1,1,0,0,0,0,0,0,-2.57,-6,180,1,0
333.149,333149,28.515,0.883,25.178745,29.04,0.024,28.747,0.345,0,-0.004,0.538,92.678,33.71,0.786846879,79727.26,43.98,0.652,0,0.152,-0.06653061224,0,-0.01551020408,1,1,0,0,0,0,0,0,-2.612,-6,180,1,0
333.649,333649,28.706,0.937,26.897522,29.122,0.025,28.861,0.324,0,-0.004,0.54,92.75,33.75,0.786339304,79675.83,43.97,0.535,0.078,-0.461,-0.05459183673,-0.007959183673,0.04704081633,1,1,0,0,0,0,0,0,-2.652,-6,180,1,0
334.149,334149,28.73,0.872,25.05256,29.095,0.025,28.794,0.337,0,-0.004,0.542,92.786,33.77,0.785715569,79612.63,43.93,0.848,0.039,0.191,-0.08653061224,-0.003979591837,-0.01948979592,1,1,0,0,0,0,0,0,-2.693,-6,180,1,0
334.651,334651,28.71,0.899,25.81029,29.125,0.025,28.865,0.322,0,-0.004,0.542,92.804,33.78,0.78520079,79560.47,43.92,0.652,0.078,-0.461,-0.06653061224,-0.007959183673,0.04704081633,1,1,0,0,0,0,0,0,-2.736,-6,180,1,0
335.151,335151,28.695,0.884,25.36638,29.084,0.025,28.82,0.32,0,-0.003,0.54,92.84,33.8,0.784792203,79519.07,43.91,0.883,-0.039,-0.039,-0.09010204082,0.003979591837,0.003979591837,1,1,0,0,0,0,0,0,-2.776,-6,180,1,0
